,ID,MM,HH,TIPO_DE_CALLE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,AÑO,SEMESTRE_x,AMM,N_VICTIMAS,HSV,Cambio_Porcentual
1331,2021-0067,8,9.0,AUTOPISTA,1.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1332,2021-0068,8,6.0,AVENIDA,11.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1333,2021-0068,8,6.0,AVENIDA,11.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1334,2021-0069,8,17.0,AVENIDA,14.0,PEATON-AUTO,PEATON,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1335,2021-0069,8,17.0,AVENIDA,14.0,PEATON-AUTO,PEATON,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1336,2021-0070,8,8.0,AVENIDA,8.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1337,2021-0070,8,8.0,AVENIDA,8.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1338,2021-0071,8,16.0,CALLE,3.0,PEATON-MOTO,PEATON,MOTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1339,2021-0071,8,16.0,CALLE,3.0,PEATON-MOTO,PEATON,MOTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1340,2021-0072,9,19.0,AVENIDA,2.0,PEATON-AUTO,PEATON,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1341,2021-0072,9,19.0,AVENIDA,2.0,PEATON-AUTO,PEATON,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1342,2021-0073,9,12.0,AVENIDA,2.0,BICICLETA-AUTO,BICICLETA,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1343,2021-0073,9,12.0,AVENIDA,2.0,BICICLETA-AUTO,BICICLETA,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1344,2021-0074,9,15.0,GRAL PAZ,12.0,MULTIPLE,MOTO,MULTIPLE,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1345,2021-0074,9,15.0,GRAL PAZ,12.0,MULTIPLE,MOTO,MULTIPLE,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1346,2021-0075,9,14.0,CALLE,1.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1347,2021-0075,9,14.0,CALLE,1.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1348,2021-0076,10,6.0,AVENIDA,7.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1349,2021-0076,10,6.0,AVENIDA,7.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1350,2021-0077,10,7.0,AVENIDA,6.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1351,2021-0077,10,7.0,AVENIDA,6.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1352,2021-0078,10,6.0,AVENIDA,6.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1353,2021-0078,10,6.0,AVENIDA,6.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1354,2021-0079,10,3.0,CALLE,3.0,PEATON-AUTO,PEATON,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1355,2021-0079,10,3.0,CALLE,3.0,PEATON-AUTO,PEATON,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1356,2021-0080,10,16.0,AVENIDA,1.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1357,2021-0080,10,16.0,AVENIDA,1.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1358,2021-0081,11,13.0,AUTOPISTA,4.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1359,2021-0081,11,13.0,AUTOPISTA,4.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1360,2021-0082,11,4.0,AUTOPISTA,3.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1361,2021-0082,11,4.0,AUTOPISTA,3.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1362,2021-0083,11,0.0,AVENIDA,13.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1363,2021-0083,11,0.0,AVENIDA,13.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1364,2021-0084,11,3.0,AVENIDA,9.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1365,2021-0084,11,3.0,AVENIDA,9.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1366,2021-0085,11,18.0,GRAL PAZ,12.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1367,2021-0085,11,18.0,GRAL PAZ,12.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1368,2021-0086,11,10.0,AVENIDA,6.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1369,2021-0086,11,10.0,AVENIDA,6.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1370,2021-0087,11,11.0,CALLE,1.0,PEATON-BICICLETA,PEATON,BICICLETA,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1371,2021-0087,11,11.0,CALLE,1.0,PEATON-BICICLETA,PEATON,BICICLETA,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1372,2021-0088,12,15.0,CALLE,13.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1373,2021-0088,12,15.0,CALLE,13.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1374,2021-0089,12,1.0,AVENIDA,11.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1375,2021-0089,12,1.0,AVENIDA,11.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1376,2021-0090,12,11.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1377,2021-0090,12,11.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1378,2021-0091,12,23.0,CALLE,10.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1379,2021-0091,12,23.0,CALLE,10.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1380,2021-0092,12,6.0,AVENIDA,3.0,PEATON-AUTO,PEATON,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1381,2021-0092,12,6.0,AVENIDA,3.0,PEATON-AUTO,PEATON,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1382,2021-0093,12,17.0,AVENIDA,7.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1383,2021-0093,12,17.0,AVENIDA,7.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1384,2021-0094,12,1.0,AUTOPISTA,9.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1385,2021-0094,12,1.0,AUTOPISTA,9.0,MOTO-AUTO,MOTO,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1386,2021-0095,12,0.0,AVENIDA,11.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1387,2021-0095,12,0.0,AVENIDA,11.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1388,2021-0096,12,10.0,AVENIDA,9.0,AUTO-CARGAS,AUTO,CARGAS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1389,2021-0096,12,10.0,AVENIDA,9.0,AUTO-CARGAS,AUTO,CARGAS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1390,2021-0097,11,6.0,CALLE,1.0,BICICLETA-AUTO,BICICLETA,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1391,2021-0097,11,6.0,CALLE,1.0,BICICLETA-AUTO,BICICLETA,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
