,ID hecho,AAA,MM,DD,FECHA ,VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,GRAVEDAD
12698,LC-2020-0099506,2020,2,14,2020-02-14,MOTO,,,
12699,LC-2020-0100792,2020,2,15,2020-02-15,,Varon,61.0,
12700,LC-2020-0104229,2020,2,17,2020-02-17,,Varon,,
12701,LC-2020-0106920,2020,2,18,2020-02-18,MOTO,Varon,27.0,
12702,LC-2020-0116172,2020,2,22,2020-02-22,MOTO,,,
12703,LC-2020-0116415,2020,2,22,2020-02-22,MOTO,Varon,37.0,
12704,LC-2020-0116853,2020,2,22,2020-02-22,PEATON,Mujer,34.0,
12705,LC-2020-0116899,2020,2,22,2020-02-22,CICLISTA,Varon,20.0,
12706,LC-2020-0123207,2020,2,26,2020-02-26,MOTO,Varon,29.0,
12707,LC-2020-0125642,2020,2,27,2020-02-27,AUTO,Mujer,27.0,
12708,LC-2020-0131034,2020,2,29,2020-02-29,MOTO,Varon,41.0,
12709,LC-2020-0133030,2020,3,1,2020-03-01,,,,
12710,LC-2020-0135293,2020,3,2,2020-03-02,MOTO,Varon,28.0,
12711,LC-2020-0135736,2020,3,3,2020-03-03,AUTO,Varon,29.0,
12712,LC-2020-0141475,2020,3,4,2020-03-04,AUTO,Mujer,38.0,
12713,LC-2020-0163384,2020,3,13,2020-03-13,TAXI,Varon,39.0,
12714,LC-2020-0222035,2020,4,30,2020-04-30,,Mujer,64.0,
12715,LC-2020-0226584,2020,5,4,2020-05-04,MOTO,Varon,41.0,
12716,LC-2020-0362774,2020,6,24,2020-06-24,PEATON,,,
12717,LC-2020-0372121,2020,6,28,2020-06-28,,Mujer,44.0,
12718,LC-2020-0372121,2020,6,28,2020-06-28,,Varon,16.0,
12719,LC-2020-0430305,2020,7,12,2020-07-12,MOTO,Varon,36.0,
12720,LC-2020-0437272,2020,7,15,2020-07-15,MOTO,Varon,35.0,
12721,LC-2020-0446739,2020,7,22,2020-07-22,MOTO,Varon,40.0,
12722,LC-2020-0451166,2020,7,25,2020-07-25,MOTO,Varon,35.0,
12723,LC-2020-0461938,2020,8,3,2020-08-03,AUTO,Varon,31.0,
12724,LC-2020-0461982,2020,8,3,2020-08-03,PEATON,Varon,23.0,
12725,LC-2020-0468155,2020,8,7,2020-08-07,CICLISTA,Varon,22.0,
12726,LC-2020-0470404,2020,8,8,2020-08-08,CICLISTA,Varon,32.0,
12727,LC-2020-0493910,2020,8,25,2020-08-25,MONOPATIN,Varon,32.0,
12728,LC-2020-0511147,2020,9,8,2020-09-08,MOTO,Varon,26.0,
12729,LC-2020-0512076,2020,9,9,2020-09-09,CICLISTA,Varon,27.0,
12730,LC-2020-0519707,2020,9,14,2020-09-14,CICLISTA,Mujer,30.0,
12731,LC-2020-0526550,2020,9,18,2020-09-18,PEATON,Mujer,46.0,
12732,LC-2020-0535152,2020,9,24,2020-09-24,MOVIL,Mujer,33.0,
12733,LC-2020-0554974,2020,10,7,2020-10-07,CICLISTA,Varon,32.0,
12734,LC-2020-0559783,2020,10,10,2020-10-10,MOTO,Varon,43.0,
12735,LC-2020-0561774,2020,10,12,2020-10-12,CICLISTA,Varon,22.0,
12736,LC-2020-0583993,2020,10,27,2020-10-27,PEATON,Mujer,31.0,
12737,LC-2020-0589527,2020,10,30,2020-10-30,,Varon,29.0,
12738,LC-2020-0607467,2020,11,11,2020-11-11,AUTO,Mujer,39.0,
12739,LC-2020-0608086,2020,11,11,2020-11-11,MOTO,Varon,28.0,
12740,LC-2020-0616836,2020,11,17,2020-11-17,CICLISTA,,,
12741,LC-2020-0618069,2020,11,17,2020-11-17,MOTO,Varon,45.0,
12742,LC-2020-0644467,2020,12,4,2020-12-04,AUTO,Mujer,37.0,
12743,LC-2020-0655871,2020,12,13,2020-12-13,CICLISTA,Varon,27.0,
12744,LC-2020-0667329,2020,12,20,2020-12-20,CICLISTA,Varon,32.0,
12745,LC-2020-0677041,2020,12,27,2020-12-27,MOTO,Varon,42.0,
12746,LC-2020-0006458,2020,1,3,2020-01-03,PEATON,Varon,26.0,
12747,LC-2020-0032421,2020,1,16,2020-01-16,MOTO,Varon,28.0,GRAVE
12748,LC-2020-0048949,2020,1,23,2020-01-23,MOTO,Varon,41.0,
12749,LC-2020-0057101,2020,1,27,2020-01-27,AUTO,Mujer,29.0,
12750,LC-2020-0072428,2020,2,3,2020-02-03,AUTO,Mujer,33.0,
12751,LC-2020-0075735,2020,2,5,2020-02-05,AUTO,Varon,40.0,
12752,LC-2020-0081556,2020,2,7,2020-02-07,MOTO,Varon,22.0,
12753,LC-2020-0098611,2020,2,14,2020-02-14,CICLISTA,,,
12754,LC-2020-0099610,2020,2,15,2020-02-15,MOTO,Varon,28.0,
12755,LC-2020-0125583,2020,2,27,2020-02-27,TRANSPORTE PUBLICO,Mujer,55.0,
12756,LC-2020-0133040,2020,3,2,2020-03-02,AUTO,Mujer,27.0,
12757,LC-2020-0145987,2020,3,6,2020-03-06,,Mujer,35.0,
12758,LC-2020-0254211,2020,5,22,2020-05-22,PEATON,Mujer,39.0,
12759,LC-2020-0289934,2020,6,9,2020-06-09,MOVIL,Varon,31.0,
12760,LC-2020-0364831,2020,6,25,2020-06-25,MOTO,Mujer,27.0,
12761,LC-2020-0502043,2020,9,1,2020-09-01,CICLISTA,Varon,30.0,
12762,LC-2020-0108809,2020,2,19,2020-02-19,TRANSPORTE PUBLICO,Mujer,54.0,
12763,LC-2020-0146296,2020,3,6,2020-03-06,,Varon,38.0,
12764,LC-2020-0155349,2020,3,10,2020-03-10,PEATON,Mujer,32.0,
12765,LC-2020-0165605,2020,3,14,2020-03-14,AUTO,Varon,40.0,
12766,LC-2020-0166100,2020,3,15,2020-03-15,MOTO,Varon,33.0,
12767,LC-2020-0169137,2020,3,16,2020-03-16,MOTO,,34.0,
12768,LC-2020-0169307,2020,3,16,2020-03-16,TRANSPORTE PUBLICO,Varon,33.0,
12769,LC-2020-0170246,2020,3,17,2020-03-17,TAXI,Mujer,21.0,
12770,LC-2020-0229065,2020,5,6,2020-05-06,MOTO,Varon,39.0,
12771,LC-2020-0238697,2020,5,13,2020-05-13,MOTO,Varon,61.0,
12772,LC-2020-0248051,2020,5,19,2020-05-19,TRANSPORTE PUBLICO,Mujer,58.0,
12773,LC-2020-0252398,2020,5,21,2020-05-21,MOTO,Varon,50.0,
12774,LC-2020-0262676,2020,5,28,2020-05-28,MOTO,Varon,40.0,
12775,LC-2020-0274946,2020,6,3,2020-06-03,MOTO,Varon,26.0,
12776,LC-2020-0284510,2020,6,5,2020-06-05,MOTO,Mujer,28.0,
12777,LC-2020-0284510,2020,6,5,2020-06-05,MOTO,Varon,26.0,
12778,LC-2020-0319957,2020,6,20,2020-06-20,PEATON,Varon,27.0,
12779,LC-2020-0368546,2020,6,26,2020-06-26,,Mujer,50.0,
12780,LC-2020-0433743,2020,7,14,2020-07-14,MOTO,Varon,40.0,
12781,LC-2020-0451145,2020,7,25,2020-07-25,MOTO,Mujer,49.0,
12782,LC-2020-0456583,2020,7,29,2020-07-29,AUTO,Varon,30.0,
12783,LC-2020-0468944,2020,8,7,2020-08-07,MOTO,Varon,29.0,
12784,LC-2020-0471880,2020,8,10,2020-08-10,,Mujer,47.0,
12785,LC-2020-0477658,2020,8,12,2020-08-12,MOTO,Varon,34.0,
12786,LC-2020-0481847,2020,8,16,2020-08-16,MOTO,Mujer,21.0,
12787,LC-2020-0481909,2020,8,16,2020-08-16,CICLISTA,Mujer,28.0,
12788,LC-2020-0485530,2020,8,19,2020-08-19,MOTO,Varon,25.0,
12789,LC-2020-0502022,2020,9,1,2020-09-01,TRANSPORTE PUBLICO,Varon,61.0,
12790,LC-2020-0505654,2020,9,4,2020-09-04,MOTO,Mujer,26.0,
12791,LC-2020-0509902,2020,9,7,2020-09-07,MOTO,,,
12792,LC-2020-0515926,2020,9,11,2020-09-11,MOTO,Varon,32.0,
12793,LC-2020-0528420,2020,9,20,2020-09-20,MOTO,Varon,28.0,
12794,LC-2020-0538316,2020,9,27,2020-09-27,TAXI,Varon,49.0,
12795,LC-2020-0548062,2020,10,2,2020-10-02,,Varon,23.0,
12796,LC-2020-0557208,2020,10,8,2020-10-08,,Varon,,
12797,LC-2020-0579842,2020,10,24,2020-10-24,,Varon,19.0,
12798,LC-2020-0583377,2020,10,26,2020-10-26,,Mujer,22.0,
12799,LC-2020-0583377,2020,10,26,2020-10-26,,Mujer,22.0,
12800,LC-2020-0583377,2020,10,26,2020-10-26,,Varon,45.0,
12801,LC-2020-0584464,2020,10,27,2020-10-27,,,56.0,
12802,LC-2020-0586579,2020,10,28,2020-10-28,,Varon,44.0,
12803,LC-2020-0586579,2020,10,28,2020-10-28,,Varon,54.0,
12804,LC-2020-0591415,2020,11,1,2020-11-01,MOTO,Varon,25.0,
12805,LC-2020-0607168,2020,11,11,2020-11-11,,Varon,55.0,
12806,LC-2020-0607168,2020,11,11,2020-11-11,,Varon,33.0,
12807,LC-2020-0607168,2020,11,11,2020-11-11,,Varon,31.0,
12808,LC-2020-0607855,2020,11,11,2020-11-11,TRANSPORTE PUBLICO,Mujer,20.0,
12809,LC-2020-0609955,2020,11,12,2020-11-12,MONOPATIN,Varon,25.0,
12810,LC-2020-0610729,2020,11,13,2020-11-13,PEATON,,41.0,
12811,LC-2020-0613561,2020,11,14,2020-11-14,MOTO,Varon,41.0,
12812,LC-2020-0623533,2020,11,20,2020-11-20,CICLISTA,Varon,,
12813,LC-2020-0627523,2020,11,24,2020-11-24,MOTO,Varon,33.0,
12814,LC-2020-0630838,2020,11,26,2020-11-26,PEATON,Mujer,29.0,
12815,LC-2020-0633222,2020,11,27,2020-11-27,AUTO,Varon,61.0,
12816,LC-2020-0638388,2020,12,1,2020-12-01,,Varon,47.0,
12817,LC-2020-0648859,2020,12,9,2020-12-09,,Varon,43.0,
12818,LC-2020-0656872,2020,12,14,2020-12-14,,Varon,37.0,
12819,LC-2020-0002155,2020,1,2,2020-01-02,MOTO,Varon,34.0,
12820,LC-2020-0009835,2020,1,6,2020-01-06,CICLISTA,Varon,22.0,
12821,LC-2020-0016382,2020,1,8,2020-01-08,PEATON,Varon,46.0,
12822,LC-2020-0032999,2020,1,16,2020-01-16,,Varon,,
12823,LC-2020-0044077,2020,1,21,2020-01-21,MOTO,Varon,45.0,
12824,LC-2020-0064985,2020,1,30,2020-01-30,PEATON,Varon,33.0,
12825,LC-2020-0074728,2020,2,4,2020-02-04,,,,
12826,LC-2020-0098791,2020,2,14,2020-02-14,MOTO,,,
12827,LC-2020-0112626,2020,2,20,2020-02-20,PEATON,Mujer,21.0,
12828,LC-2020-0118619,2020,2,23,2020-02-23,PEATON,Varon,64.0,
12829,LC-2020-0134862,2020,3,2,2020-03-02,PEATON,Mujer,,
12830,LC-2020-0138351,2020,3,3,2020-03-03,CICLISTA,Mujer,31.0,
12831,LC-2020-0147141,2020,3,6,2020-03-06,PEATON,Varon,58.0,
12832,LC-2020-0161490,2020,3,12,2020-03-12,PEATON,Varon,42.0,
12833,LC-2020-0180513,2020,3,26,2020-03-26,MOTO,,,
12834,LC-2020-0190614,2020,4,6,2020-04-06,PEATON,Varon,31.0,
12835,LC-2020-0195325,2020,4,11,2020-04-11,MOTO,Varon,28.0,
12836,LC-2020-0221651,2020,4,29,2020-04-29,,Mujer,8.0,
12837,LC-2020-0229882,2020,5,7,2020-05-07,TRANSPORTE PUBLICO,Mujer,82.0,
12838,LC-2020-0275108,2020,6,3,2020-06-03,,varon,24.0,
12839,LC-2020-0275108,2020,6,3,2020-06-03,,Mujer,38.0,
12840,LC-2020-0275395,2020,6,3,2020-06-03,MOTO,Varon,28.0,
12841,LC-2020-0285895,2020,6,7,2020-06-07,AUTO,Varon,25.0,
12842,LC-2020-0332788,2020,6,22,2020-06-22,MOTO,Mujer,32.0,
12843,LC-2020-0446416,2020,7,21,2020-07-21,AUTO,Mujer,43.0,
12844,LC-2020-0455885,2020,7,28,2020-07-28,AUTO,Mujer,39.0,
12845,LC-2020-0467646,2020,8,7,2020-08-07,CICLISTA,Varon,54.0,
12846,LC-2020-0489275,2020,8,21,2020-08-21,CICLISTA,Varon,20.0,
12847,LC-2020-0530954,2020,9,22,2020-09-22,AUTO,Varon,40.0,
12848,LC-2020-0542605,2020,9,29,2020-09-29,AUTO,Varon,30.0,
12849,LC-2020-0544371,2020,9,30,2020-09-30,AUTO,Mujer,32.0,
12850,LC-2020-0564782,2020,10,14,2020-10-14,,Varon,34.0,
12851,LC-2020-0565232,2020,10,14,2020-10-14,,Varon,49.0,
12852,LC-2020-0588480,2020,10,29,2020-10-29,,Varon,46.0,
12853,LC-2020-0589168,2020,10,30,2020-10-30,,Varon,33.0,
12854,LC-2020-0589870,2020,10,30,2020-10-30,,Varon,27.0,
12855,LC-2020-0590284,2020,10,31,2020-10-31,,Varon,19.0,
12856,LC-2020-0601150,2020,11,6,2020-11-06,CICLISTA,Varon,39.0,
12857,LC-2020-0609212,2020,11,12,2020-11-12,TRANSPORTE PUBLICO,Mujer,55.0,
12858,LC-2020-0612840,2020,11,13,2020-11-13,AUTO,Mujer,43.0,
12859,LC-2020-0640268,2020,12,2,2020-12-02,CICLISTA,Varon,53.0,
12860,LC-2020-0651686,2020,12,10,2020-12-10,,Mujer,82.0,
12861,LC-2020-0654996,2020,12,12,2020-12-12,,Varon,,
12862,LC-2020-0020788,2020,1,10,2020-01-10,AUTO,Mujer,37.0,
12863,LC-2020-0071596,2020,2,3,2020-02-03,CICLISTA,,,
12864,LC-2020-0079098,2020,2,6,2020-02-06,UTILITARIO,Varon,25.0,
12865,LC-2020-0086636,2020,2,10,2020-02-10,MOTO,Varon,37.0,
12866,LC-2020-0087161,2020,2,10,2020-02-10,MOTO,Varon,26.0,
12867,LC-2020-0104887,2020,2,17,2020-02-17,,,,
12868,LC-2020-0120218,2020,2,25,2020-02-25,,Varon,37.0,
12869,LC-2020-0136526,2020,3,3,2020-03-03,CICLISTA,Varon,33.0,
12870,LC-2020-0179693,2020,3,25,2020-03-25,CICLISTA,Varon,20.0,
12871,LC-2020-0483847,2020,8,18,2020-08-18,MOTO,Varon,37.0,
12872,LC-2020-0485290,2020,8,19,2020-08-19,MOTO,Varon,28.0,
12873,LC-2020-0485365,2020,8,19,2020-08-19,MOTO,Varon,32.0,
12874,LC-2020-0504140,2020,9,2,2020-09-02,PEATON,Varon,22.0,
12875,LC-2020-0526669,2020,9,18,2020-09-18,CICLISTA,Varon,57.0,
12876,LC-2020-0538385,2020,9,27,2020-09-27,AUTO,Varon,27.0,
12877,LC-2020-0541751,2020,9,29,2020-09-29,PEATON,Varon,53.0,
12878,LC-2020-0584691,2020,10,27,2020-10-27,,Varon,45.0,
12879,LC-2020-0586466,2020,10,28,2020-10-28,,Varon,29.0,
12880,LC-2020-0596699,2020,11,4,2020-11-04,MOTO,Mujer,20.0,
12881,LC-2020-0617769,2020,11,17,2020-11-17,,Varon,54.0,
12882,LC-2020-0617769,2020,11,17,2020-11-17,,Varon,24.0,
12883,LC-2020-0016078,2020,1,8,2020-01-08,MOTO,Varon,49.0,
12884,LC-2020-0021185,2020,1,10,2020-01-10,TRANSPORTE PUBLICO,Mujer,60.0,
12885,LC-2020-0031980,2020,1,15,2020-01-15,CAMION,Varon,24.0,
12886,LC-2020-0048486,2020,1,23,2020-01-23,MOTO,,,
12887,LC-2020-0049775,2020,1,23,2020-01-23,,Varon,54.0,
12888,LC-2020-0070158,2020,2,2,2020-02-02,CICLISTA,,,
12889,LC-2020-0071904,2020,2,3,2020-02-03,CICLISTA,,,
12890,LC-2020-0076510,2020,2,5,2020-02-05,PEATON,Mujer,41.0,
12891,LC-2020-0080262,2020,2,7,2020-02-07,MOTO,Mujer,18.0,
12892,LC-2020-0086624,2020,2,10,2020-02-10,MOTO,Varon,28.0,
12893,LC-2020-0089693,2020,2,11,2020-02-11,MOTO,Varon,36.0,
12894,LC-2020-0092772,2020,2,12,2020-02-12,PEATON,,,
12895,LC-2020-0094232,2020,2,13,2020-02-13,TAXI,Mujer,47.0,
12896,LC-2020-0095807,2020,2,13,2020-02-13,PEATON,Mujer,52.0,
12897,LC-2020-0110617,2020,2,19,2020-02-19,MOTO,Varon,33.0,
12898,LC-2020-0115028,2020,2,21,2020-02-21,AUTO,Mujer,27.0,
12899,LC-2020-0116502,2020,2,22,2020-02-22,TAXI,,,
12900,LC-2020-0123513,2020,2,26,2020-02-26,MOTO,Varon,23.0,
12901,LC-2020-0124424,2020,2,26,2020-02-26,,Varon,38.0,
12902,LC-2020-0130978,2020,2,29,2020-02-29,,Mujer,49.0,
12903,LC-2020-0140696,2020,3,4,2020-03-04,CICLISTA,,53.0,
12904,LC-2020-0155133,2020,3,10,2020-03-10,MOTO,Varon,27.0,
12905,LC-2020-0162865,2020,3,13,2020-03-13,,Mujer,29.0,
12906,LC-2020-0172799,2020,3,18,2020-03-18,CICLISTA,Varon,,
12907,LC-2020-0173200,2020,3,19,2020-03-19,MOTO,Varon,,
12908,LC-2020-0174113,2020,3,19,2020-03-19,MOTO,Varon,50.0,
12909,LC-2020-0177235,2020,3,22,2020-03-22,MOTO,Varon,23.0,
12910,LC-2020-0191482,2020,4,7,2020-04-07,MOTO,Varon,31.0,
12911,LC-2020-0208494,2020,4,23,2020-04-23,MOTO,,,
12912,LC-2020-0225594,2020,5,4,2020-05-04,MOTO,,,
12913,LC-2020-0230686,2020,5,7,2020-05-07,,Varon,37.0,
12914,LC-2020-0275080,2020,6,3,2020-06-03,PEATON,Varon,34.0,
12915,LC-2020-0297372,2020,6,13,2020-06-13,CICLISTA,Varon,24.0,
12916,LC-2020-0376266,2020,6,29,2020-06-29,TAXI,Varon,49.0,
12917,LC-2020-0385768,2020,7,1,2020-07-01,AUTO,Varon,35.0,
12918,LC-2020-0465375,2020,8,5,2020-08-05,CICLISTA,Varon,34.0,
12919,LC-2020-0472291,2020,8,10,2020-08-10,MOTO,Varon,30.0,
12920,LC-2020-0483608,2020,8,18,2020-08-18,TRANSPORTE PUBLICO,Varon,53.0,
12921,LC-2020-0499884,2020,8,30,2020-08-30,MOTO,Varon,62.0,
12922,LC-2020-0507163,2020,9,5,2020-09-05,MOTO,Varon,25.0,
12923,LC-2020-0516089,2020,9,11,2020-09-11,CICLISTA,Mujer,58.0,
12924,LC-2020-0516385,2020,9,11,2020-09-11,MOTO,Varon,31.0,
12925,LC-2020-0558800,2020,10,9,2020-10-09,,Varon,31.0,
12926,LC-2020-0569062,2020,10,16,2020-10-16,,Mujer,27.0,
12927,LC-2020-0612980,2020,11,13,2020-11-13,MOTO,Varon,33.0,
12928,LC-2020-0619863,2020,11,18,2020-11-18,MOTO,Varon,20.0,
12929,LC-2020-0628309,2020,11,24,2020-11-24,CICLISTA,Varon,25.0,
12930,LC-2020-0632510,2020,11,27,2020-11-27,CICLISTA,Varon,38.0,
12931,LC-2020-0638466,2020,12,1,2020-12-01,,Varon,29.0,
12932,LC-2020-0644040,2020,12,4,2020-12-04,,Varon,28.0,
12933,LC-2020-0656145,2020,12,13,2020-12-13,,Mujer,84.0,
12934,LC-2020-0657024,2020,12,14,2020-12-14,,Varon,39.0,
12935,LC-2020-0664304,2020,12,18,2020-12-18,,Varon,37.0,
12936,LC-2020-0670031,2020,12,21,2020-12-21,,Mujer,23.0,
12937,LC-2020-0683240,2020,12,30,2020-12-30,,Varon,18.0,
12938,LC-2020-0419925,2020,7,8,2020-07-08,MOTO,Varon,25.0,
12939,LC-2020-0074482,2020,2,4,2020-02-04,CICLISTA,Varon,25.0,
12940,LC-2020-0076833,2020,2,5,2020-02-05,,Mujer,56.0,
12941,LC-2020-0082552,2020,2,7,2020-02-07,MOTO,Mujer,66.0,
12942,LC-2020-0082552,2020,2,7,2020-02-07,MOTO,varon,35.0,
12943,LC-2020-0115547,2020,2,21,2020-02-21,MOTO,Mujer,24.0,
12944,LC-2020-0125576,2020,2,27,2020-02-27,TRANSPORTE PUBLICO,Mujer,23.0,
12945,LC-2020-0206841,2020,4,22,2020-04-22,MOTO,Varon,45.0,
12946,LC-2020-0446492,2020,7,21,2020-07-21,MOTO,Varon,44.0,
12947,LC-2020-0595708,2020,11,3,2020-11-03,PEATON,Varon,31.0,
12948,LC-2020-0021366,2020,1,10,2020-01-10,,Varon,44.0,GRAVE
12949,LC-2020-0146987,2020,3,6,2020-03-06,PEATON,Varon,80.0,
12950,LC-2020-0179846,2020,3,26,2020-03-26,CICLISTA,,,
12951,LC-2020-0196827,2020,4,13,2020-04-13,MOTO,Varon,27.0,
12952,LC-2020-0224310,2020,5,2,2020-05-02,CICLISTA,Varon,33.0,
12953,LC-2020-0235199,2020,5,11,2020-05-11,MOTO,Varon,43.0,
12954,LC-2020-0244535,2020,5,17,2020-05-17,MOTO,Varon,22.0,
12955,LC-2020-0261772,2020,5,27,2020-05-27,,Mujer,27.0,
12956,LC-2020-0272104,2020,6,1,2020-06-01,CICLISTA,Mujer,51.0,
12957,LC-2020-0320696,2020,6,20,2020-06-20,MOTO,Varon,24.0,
12958,LC-2020-0361852,2020,6,23,2020-06-23,PEATON,Mujer,47.0,
12959,LC-2020-0364202,2020,6,24,2020-06-24,MOTO,Varon,25.0,
12960,LC-2020-0370612,2020,6,27,2020-06-27,PEATON,,,
12961,LC-2020-0411477,2020,7,4,2020-07-04,MOTO,Varon,41.0,
12962,LC-2020-0472759,2020,8,10,2020-08-10,MOTO,Varon,25.0,
12963,LC-2020-0474976,2020,8,11,2020-08-11,PEATON,Mujer,70.0,
12964,LC-2020-0476412,2020,8,11,2020-08-11,MOTO,Varon,36.0,
12965,LC-2020-0481906,2020,8,16,2020-08-16,MOTO,,,
12966,LC-2020-0482925,2020,8,17,2020-08-17,CICLISTA,Varon,,
12967,LC-2020-0487770,2020,8,20,2020-08-20,MOTO,Varon,27.0,
12968,LC-2020-0490101,2020,8,22,2020-08-22,PEATON,Mujer,33.0,
12969,LC-2020-0496716,2020,8,27,2020-08-27,MOTO,Varon,35.0,
12970,LC-2020-0505572,2020,9,3,2020-09-03,CICLISTA,Mujer,41.0,
12971,LC-2020-0510177,2020,9,7,2020-09-07,CICLISTA,Varon,40.0,
12972,LC-2020-0514596,2020,9,10,2020-09-10,,Mujer,82.0,
12973,LC-2020-0536596,2020,9,25,2020-09-25,CICLISTA,Mujer,50.0,
12974,LC-2020-0549122,2020,10,3,2020-10-03,,Varon,53.0,
12975,LC-2020-0576279,2020,10,22,2020-10-22,,,23.0,
12976,LC-2020-0580966,2020,10,25,2020-10-25,,Mujer,36.0,
12977,LC-2020-0595826,2020,11,3,2020-11-03,,Mujer,15.0,
12978,LC-2020-0607116,2020,11,11,2020-11-11,,Varon,25.0,
12979,LC-2020-0610574,2020,11,13,2020-11-13,AUTO,,,
12980,LC-2020-0610859,2020,11,13,2020-11-13,MOTO,Varon,28.0,
12981,LC-2020-0617665,2020,11,17,2020-11-17,MOTO,Varon,46.0,
12982,LC-2020-0626617,2020,11,23,2020-11-23,MOTO,Varon,34.0,
12983,LC-2020-0631427,2020,11,26,2020-11-26,,,,
12984,LC-2020-0631593,2020,11,26,2020-11-26,CICLISTA,Mujer,32.0,
12985,LC-2020-0632408,2020,11,27,2020-11-27,CICLISTA,Varon,28.0,
12986,LC-2020-0633318,2020,11,27,2020-11-27,MOTO,Varon,,
12987,LC-2020-0640659,2020,12,2,2020-12-02,MOTO,Varon,30.0,
12988,LC-2020-0641398,2020,12,3,2020-12-03,,,,
12989,LC-2020-0642451,2020,12,3,2020-12-03,,Varon,50.0,
12990,LC-2020-0644259,2020,12,4,2020-12-04,,Mujer,33.0,
12991,LC-2020-0649900,2020,12,9,2020-12-09,,Varon,34.0,
12992,LC-2020-0655694,2020,12,13,2020-12-13,,Varon,28.0,
12993,LC-2020-0657981,2020,12,14,2020-12-14,,Mujer,46.0,
12994,LC-2020-0662018,2020,12,16,2020-12-16,,Varon,38.0,
12995,LC-2020-0664731,2020,12,18,2020-12-18,,Varon,58.0,
12996,LC-2020-0667087,2020,12,19,2020-12-19,,Varon,40.0,
12997,LC-2020-0674253,2020,12,24,2020-12-24,,Mujer,72.0,
12998,LC-2020-0678457,2020,12,28,2020-12-28,,Varon,56.0,
12999,LC-2020-0684472,2020,12,31,2020-12-31,,Mujer,46.0,
13000,LC-2020-0684611,2020,12,31,2020-12-31,,Mujer,27.0,
13001,LC-2020-0135564,2020,3,2,2020-03-02,PEATON,Mujer,40.0,
13002,LC-2020-0200939,2020,4,17,2020-04-17,,Varon,45.0,
13003,LC-2020-0227464,2020,5,5,2020-05-05,MOTO,Varon,,
13004,LC-2020-0248427,2020,5,19,2020-05-19,,Mujer,35.0,
13005,LC-2020-0251952,2020,5,21,2020-05-21,,Varon,55.0,
13006,LC-2020-0254665,2020,5,22,2020-05-22,MOTO,Mujer,49.0,
13007,LC-2020-0312651,2020,6,17,2020-06-17,CICLISTA,Mujer,24.0,
13008,LC-2020-0378363,2020,6,30,2020-06-30,AUTO,Varon,44.0,
13009,LC-2020-0438493,2020,7,16,2020-07-16,PEATON,Varon,66.0,
13010,LC-2020-0488216,2020,8,21,2020-08-21,MOTO,Varon,28.0,
13011,LC-2020-0488430,2020,8,21,2020-08-21,,Varon,25.0,
13012,LC-2020-0519137,2020,9,14,2020-09-14,CICLISTA,Varon,20.0,
13013,LC-2020-0627221,2020,11,24,2020-11-24,PEATON,Varon,24.0,
13014,LC-2020-0633116,2020,11,27,2020-11-27,CICLISTA,Varon,24.0,
13015,LC-2020-0638441,2020,12,1,2020-12-01,,Varon,28.0,
13016,LC-2020-0647336,2020,12,7,2020-12-07,,Mujer,33.0,
13017,LC-2020-0647397,2020,12,7,2020-12-07,,Mujer,25.0,
13018,LC-2020-0647397,2020,12,7,2020-12-07,,Mujer,24.0,
13019,LC-2020-0458809,2020,7,30,2020-07-30,,Varon,,
13020,LC-2020-0458809,2020,7,30,2020-07-30,,,,
13021,LC-2020-0006639,2020,1,4,2020-01-04,MOTO,Varon,24.0,
13022,LC-2020-0016315,2020,1,8,2020-01-08,MOTO,Varon,23.0,
13023,LC-2020-0026194,2020,1,13,2020-01-13,AUTO,Varon,11.0,
13024,LC-2020-0037421,2020,1,18,2020-01-18,MOTO,Varon,31.0,
13025,LC-2020-0037421,2020,1,18,2020-01-18,MOTO,Varon,32.0,
13026,LC-2020-0046969,2020,1,22,2020-01-22,,Varon,37.0,
13027,LC-2020-0046969,2020,1,22,2020-01-22,,Mujer,8.0,
13028,LC-2020-0055115,2020,1,27,2020-01-27,TAXI,Varon,12.0,
13029,LC-2020-0055115,2020,1,27,2020-01-27,TAXI,Varon,62.0,
13030,LC-2020-0055115,2020,1,27,2020-01-27,TAXI,Mujer,29.0,
13031,LC-2020-0083515,2020,2,8,2020-02-08,MOTO,Varon,22.0,
13032,LC-2020-0095951,2020,2,13,2020-02-13,AUTO,Mujer,40.0,
13033,LC-2020-0099803,2020,2,15,2020-02-15,AUTO,Varon,64.0,
13034,LC-2020-0121406,2020,2,25,2020-02-25,AUTO,Varon,18.0,
13035,LC-2020-0121406,2020,2,25,2020-02-25,AUTO,Varon,53.0,
13036,LC-2020-0123173,2020,2,26,2020-02-26,PEATON,,,
13037,LC-2020-0143332,2020,3,5,2020-03-05,AUTO,Mujer,74.0,
13038,LC-2020-0154167,2020,3,10,2020-03-10,PEATON,Mujer,24.0,
13039,LC-2020-0164158,2020,3,13,2020-03-13,PEATON,Mujer,54.0,
13040,LC-2020-0253310,2020,5,21,2020-05-21,CICLISTA,Mujer,29.0,
13041,LC-2020-0254644,2020,5,22,2020-05-22,MOTO,Mujer,51.0,
13042,LC-2020-0294999,2020,6,11,2020-06-11,PEATON,Mujer,39.0,
13043,LC-2020-0297498,2020,6,13,2020-06-13,MOTO,Varon,28.0,
