,ID hecho,MM,FECHA ,VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,AÑO,semestre
121,LC-2019-0009068,1,2019-01-05,,Varon,54.0,2019,S1H1
122,LC-2019-0009123,1,2019-01-05,,Varon,51.0,2019,S1H1
123,LC-2019-0009194,1,2019-01-05,,Varon,33.0,2019,S1H1
124,LC-2019-0009305,1,2019-01-05,,Varon,42.0,2019,S1H1
125,LC-2019-0009312,1,2019-01-05,,Mujer,74.0,2019,S1H1
126,LC-2019-0009325,1,2019-01-05,,Varon,70.0,2019,S1H1
127,LC-2019-0009392,1,2019-01-05,,Mujer,40.0,2019,S1H1
128,LC-2019-0009580,1,2019-01-05,,Mujer,6.0,2019,S1H1
129,LC-2019-0009722,1,2019-01-05,,Mujer,30.0,2019,S1H1
130,LC-2019-0025772,1,2019-01-13,,Varon,,2019,S1H1
131,LC-2019-0010031,1,2019-01-05,,Varon,28.0,2019,S1H1
132,LC-2019-0010621,1,2019-01-05,,Mujer,12.0,2019,S1H1
133,LC-2019-0012840,1,2019-01-05,,Mujer,83.0,2019,S1H1
134,LC-2019-0052387,1,2019-01-05,,Varon,27.0,2019,S1H1
135,LC-2019-0010050,1,2019-01-06,,Varon,24.0,2019,S1H1
136,LC-2019-0010105,1,2019-01-06,,Varon,27.0,2019,S1H1
137,LC-2019-0010145,1,2019-01-06,,Mujer,35.0,2019,S1H1
138,LC-2019-0010228,1,2019-01-06,,Varon,12.0,2019,S1H1
139,LC-2019-0010301,1,2019-01-06,,Varon,12.0,2019,S1H1
140,LC-2019-0010436,1,2019-01-06,,Varon,12.0,2019,S1H1
141,LC-2019-0010436,1,2019-01-06,,Varon,12.0,2019,S1H1
142,LC-2019-0010649,1,2019-01-06,,Varon,12.0,2019,S1H1
143,LC-2019-0010661,1,2019-01-06,,Varon,12.0,2019,S1H1
144,LC-2019-0010730,1,2019-01-06,,Mujer,12.0,2019,S1H1
145,LC-2019-0010814,1,2019-01-06,,Varon,12.0,2019,S1H1
146,LC-2019-0010884,1,2019-01-06,,Varon,12.0,2019,S1H1
147,LC-2019-0010884,1,2019-01-06,,Mujer,12.0,2019,S1H1
148,LC-2019-0010983,1,2019-01-06,,Mujer,44.0,2019,S1H1
149,LC-2019-0010983,1,2019-01-06,,Mujer,44.0,2019,S1H1
150,LC-2019-0011004,1,2019-01-07,,Varon,70.0,2019,S1H1
151,LC-2019-0011053,1,2019-01-07,,Varon,29.0,2019,S1H1
152,LC-2019-0011092,1,2019-01-07,,Varon,64.0,2019,S1H1
153,LC-2019-0011335,1,2019-01-07,,Varon,27.0,2019,S1H1
154,LC-2019-0011431,1,2019-01-07,,Varon,68.0,2019,S1H1
155,LC-2019-0153972,3,2019-03-13,,Varon,49.0,2019,S1H1
156,LC-2019-0011575,1,2019-01-07,,Varon,21.0,2019,S1H1
157,LC-2019-0153972,3,2019-03-13,,Varon,,2019,S1H1
158,LC-2019-0011908,1,2019-01-07,,Varon,15.0,2019,S1H1
159,LC-2019-0012172,1,2019-01-07,,Varon,22.0,2019,S1H1
160,LC-2019-0012293,1,2019-01-07,,Varon,22.0,2019,S1H1
161,LC-2019-0012508,1,2019-01-07,,Varon,22.0,2019,S1H1
162,LC-2019-0012578,1,2019-01-07,,Mujer,74.0,2019,S1H1
163,LC-2019-0012580,1,2019-01-07,,Varon,38.0,2019,S1H1
164,LC-2019-0012638,1,2019-01-07,,Varon,34.0,2019,S1H1
165,LC-2019-0082237,2,2019-02-08,,Varon,31.0,2019,S1H1
166,LC-2019-0012823,1,2019-01-07,,Varon,19.0,2019,S1H1
167,LC-2019-0013193,1,2019-01-07,,Varon,27.0,2019,S1H1
168,LC-2019-0013235,1,2019-01-07,,Varon,45.0,2019,S1H1
169,LC-2019-0463737,7,2019-07-26,,Varon,30.0,2019,S1H2
170,LC-2019-0013370,1,2019-01-07,,Varon,30.0,2019,S1H1
171,LC-2019-0013412,1,2019-01-07,,Mujer,9.0,2019,S1H1
172,LC-2019-0013412,1,2019-01-07,,Varon,9.0,2019,S1H1
173,LC-2019-0013440,1,2019-01-07,,Mujer,49.0,2019,S1H1
174,LC-2019-0013452,1,2019-01-07,,Varon,39.0,2019,S1H1
175,LC-2019-0013589,1,2019-01-07,,Varon,75.0,2019,S1H1
176,LC-2019-0013652,1,2019-01-07,,Mujer,35.0,2019,S1H1
177,LC-2019-0013652,1,2019-01-07,,Mujer,35.0,2019,S1H1
178,LC-2019-0013652,1,2019-01-07,,Mujer,2.0,2019,S1H1
179,LC-2019-0013652,1,2019-01-07,,Varon,26.0,2019,S1H1
180,LC-2019-0013857,1,2019-01-07,,Varon,13.0,2019,S1H1
181,LC-2019-0013857,1,2019-01-07,,Mujer,13.0,2019,S1H1
182,LC-2019-0015962,1,2019-01-07,,Varon,6.0,2019,S1H1
183,LC-2019-0021745,1,2019-01-07,,Varon,75.0,2019,S1H1
184,LC-2019-0013801,1,2019-01-08,,Varon,39.0,2019,S1H1
185,LC-2019-0013840,1,2019-01-08,,Varon,22.0,2019,S1H1
186,LC-2019-0013850,1,2019-01-08,,Mujer,29.0,2019,S1H1
187,LC-2019-0014140,1,2019-01-08,,Varon,9.0,2019,S1H1
188,LC-2019-0014220,1,2019-01-08,,Varon,32.0,2019,S1H1
189,LC-2019-0014314,1,2019-01-08,,Varon,42.0,2019,S1H1
190,LC-2019-0014442,1,2019-01-08,,Varon,83.0,2019,S1H1
191,LC-2019-0014448,1,2019-01-08,,Varon,62.0,2019,S1H1
192,LC-2019-0014503,1,2019-01-08,,Varon,62.0,2019,S1H1
193,LC-2019-0014534,1,2019-01-08,,,18.0,2019,S1H1
194,LC-2019-0014580,1,2019-01-08,,Varon,18.0,2019,S1H1
195,LC-2019-0014644,1,2019-01-08,,Varon,29.0,2019,S1H1
196,LC-2019-0014644,1,2019-01-08,,Varon,29.0,2019,S1H1
197,LC-2019-0014787,1,2019-01-08,,Mujer,30.0,2019,S1H1
198,LC-2019-0014790,1,2019-01-08,,Varon,30.0,2019,S1H1
199,LC-2019-0014956,1,2019-01-08,,Varon,32.0,2019,S1H1
200,LC-2019-0015085,1,2019-01-08,,Varon,41.0,2019,S1H1
201,LC-2019-0015193,1,2019-01-08,,Varon,64.0,2019,S1H1
202,LC-2019-0015241,1,2019-01-08,,Mujer,64.0,2019,S1H1
203,LC-2019-0015361,1,2019-01-08,,Varon,33.0,2019,S1H1
204,LC-2019-0015585,1,2019-01-08,,Varon,31.0,2019,S1H1
205,LC-2019-0015614,1,2019-01-08,,Mujer,31.0,2019,S1H1
206,LC-2019-0006068,1,2019-01-04,,Varon,20.0,2019,S1H1
207,LC-2019-0015700,1,2019-01-08,,Varon,34.0,2019,S1H1
208,LC-2019-0015822,1,2019-01-08,,Varon,5.0,2019,S1H1
209,LC-2019-0015879,1,2019-01-08,,,6.0,2019,S1H1
210,LC-2019-0016012,1,2019-01-08,,Mujer,17.0,2019,S1H1
211,LC-2019-0016105,1,2019-01-08,,Varon,40.0,2019,S1H1
212,LC-2019-0016278,1,2019-01-08,,Varon,40.0,2019,S1H1
213,LC-2019-0016388,1,2019-01-09,,Varon,,2019,S1H1
214,LC-2019-0016388,1,2019-01-09,,Mujer,,2019,S1H1
215,LC-2019-0016581,1,2019-01-09,,Varon,58.0,2019,S1H1
216,LC-2019-0016613,1,2019-01-09,,Varon,42.0,2019,S1H1
217,LC-2019-0017068,1,2019-01-09,,Varon,58.0,2019,S1H1
218,LC-2019-0017068,1,2019-01-09,,Mujer,58.0,2019,S1H1
219,LC-2019-0017068,1,2019-01-09,,Mujer,43.0,2019,S1H1
220,LC-2019-0017068,1,2019-01-09,,Mujer,24.0,2019,S1H1
221,LC-2019-0017182,1,2019-01-09,,Varon,33.0,2019,S1H1
222,LC-2019-0017186,1,2019-01-09,,Varon,24.0,2019,S1H1
223,LC-2019-0017460,1,2019-01-09,,Varon,35.0,2019,S1H1
224,LC-2019-0017504,1,2019-01-09,,Varon,,2019,S1H1
225,LC-2019-0017514,1,2019-01-09,,Varon,70.0,2019,S1H1
226,LC-2019-0017514,1,2019-01-09,,Varon,70.0,2019,S1H1
227,LC-2019-0017561,1,2019-01-09,,Varon,38.0,2019,S1H1
228,LC-2019-0018006,1,2019-01-09,,Varon,24.0,2019,S1H1
229,LC-2019-0018207,1,2019-01-09,,Mujer,33.0,2019,S1H1
230,LC-2019-0018425,1,2019-01-09,,Varon,38.0,2019,S1H1
231,LC-2019-0018474,1,2019-01-09,,Varon,58.0,2019,S1H1
232,LC-2019-0018500,1,2019-01-09,,Varon,34.0,2019,S1H1
233,LC-2019-0018518,1,2019-01-09,,Varon,41.0,2019,S1H1
234,LC-2019-0018592,1,2019-01-09,,Mujer,,2019,S1H1
235,LC-2019-0018630,1,2019-01-09,,Mujer,,2019,S1H1
236,LC-2019-0018751,1,2019-01-09,,Varon,43.0,2019,S1H1
237,LC-2019-0021352,1,2019-01-09,,Varon,18.0,2019,S1H1
238,LC-2019-0022439,1,2019-01-09,,Varon,40.0,2019,S1H1
239,LC-2019-0030754,1,2019-01-09,,Varon,31.0,2019,S1H1
240,LC-2019-0031883,1,2019-01-09,,Mujer,55.0,2019,S1H1
241,LC-2019-0018873,1,2019-01-10,,Varon,49.0,2019,S1H1
242,LC-2019-0019243,1,2019-01-10,,Varon,29.0,2019,S1H1
243,LC-2019-0020257,1,2019-01-10,,Mujer,42.0,2019,S1H1
244,LC-2019-0020260,1,2019-01-10,,Varon,26.0,2019,S1H1
245,LC-2019-0020420,1,2019-01-10,,,,2019,S1H1
246,LC-2019-0020451,1,2019-01-10,,Varon,54.0,2019,S1H1
247,LC-2019-0020496,1,2019-01-10,,Mujer,62.0,2019,S1H1
248,LC-2019-0020569,1,2019-01-10,,Varon,24.0,2019,S1H1
249,LC-2019-0020951,1,2019-01-10,,Varon,12.0,2019,S1H1
250,LC-2019-0020989,1,2019-01-10,,Varon,33.0,2019,S1H1
251,LC-2019-0021079,1,2019-01-10,,Varon,34.0,2019,S1H1
252,LC-2019-0021335,1,2019-01-10,,Varon,39.0,2019,S1H1
253,LC-2019-0021415,1,2019-01-10,,Varon,31.0,2019,S1H1
254,LC-2019-0093543,1,2019-01-10,,Varon,36.0,2019,S1H1
255,LC-2019-0021365,1,2019-01-11,,Varon,42.0,2019,S1H1
256,LC-2019-0021365,1,2019-01-11,,Varon,42.0,2019,S1H1
257,LC-2019-0021365,1,2019-01-11,,Mujer,28.0,2019,S1H1
258,LC-2019-0021434,1,2019-01-11,,Varon,24.0,2019,S1H1
259,LC-2019-0021709,1,2019-01-11,,Varon,60.0,2019,S1H1
260,LC-2019-0021896,1,2019-01-11,,Varon,,2019,S1H1
261,LC-2019-0021896,1,2019-01-11,,Varon,,2019,S1H1
262,LC-2019-0022026,1,2019-01-11,,Varon,,2019,S1H1
263,LC-2019-0022105,1,2019-01-11,,Varon,41.0,2019,S1H1
264,LC-2019-0022106,1,2019-01-11,,,,2019,S1H1
265,LC-2019-0022174,1,2019-01-11,,Varon,44.0,2019,S1H1
266,LC-2019-0022256,1,2019-01-11,,Mujer,,2019,S1H1
267,LC-2019-0022273,1,2019-01-11,,Varon,41.0,2019,S1H1
268,LC-2019-0022275,1,2019-01-11,,Mujer,54.0,2019,S1H1
269,LC-2019-0022298,1,2019-01-11,,Mujer,67.0,2019,S1H1
270,LC-2019-0022348,1,2019-01-11,,Mujer,74.0,2019,S1H1
271,LC-2019-0022492,1,2019-01-11,,Mujer,64.0,2019,S1H1
272,LC-2019-0022559,1,2019-01-11,,Varon,34.0,2019,S1H1
273,LC-2019-0022606,1,2019-01-11,,Mujer,36.0,2019,S1H1
274,LC-2019-0022650,1,2019-01-11,,Mujer,25.0,2019,S1H1
275,LC-2019-0022670,1,2019-01-11,,Mujer,35.0,2019,S1H1
276,LC-2019-0022774,1,2019-01-11,,Varon,,2019,S1H1
277,LC-2019-0022790,1,2019-01-11,,Mujer,43.0,2019,S1H1
278,LC-2019-0023022,1,2019-01-11,,Varon,30.0,2019,S1H1
279,LC-2019-0023164,1,2019-01-11,,Mujer,58.0,2019,S1H1
280,LC-2019-0023309,1,2019-01-11,,Varon,41.0,2019,S1H1
281,LC-2019-0023360,1,2019-01-11,,Varon,26.0,2019,S1H1
282,LC-2019-0023362,1,2019-01-11,,Varon,42.0,2019,S1H1
283,LC-2019-0023485,1,2019-01-11,,Varon,22.0,2019,S1H1
284,LC-2019-0023488,1,2019-01-11,,Varon,,2019,S1H1
285,LC-2019-0023539,1,2019-01-11,,Varon,,2019,S1H1
286,LC-2019-0023555,1,2019-01-11,,Varon,29.0,2019,S1H1
287,LC-2019-0023599,1,2019-01-11,,Mujer,,2019,S1H1
288,LC-2019-0023727,1,2019-01-11,,Varon,36.0,2019,S1H1
289,LC-2019-0024103,1,2019-01-11,,Varon,45.0,2019,S1H1
290,LC-2019-0024454,1,2019-01-11,,Varon,23.0,2019,S1H1
291,LC-2019-0032150,1,2019-01-11,,Varon,25.0,2019,S1H1
292,LC-2019-0040263,1,2019-01-11,,Mujer,,2019,S1H1
293,LC-2019-0687058,1,2019-01-11,,varon,34.0,2019,S1H1
294,LC-2019-0688515,1,2019-01-11,,varon,37.0,2019,S1H1
295,LC-2019-0023692,1,2019-01-12,,Mujer,24.0,2019,S1H1
296,LC-2019-0023692,1,2019-01-12,,Varon,24.0,2019,S1H1
297,LC-2019-0023777,1,2019-01-12,,Varon,52.0,2019,S1H1
298,LC-2019-0023860,1,2019-01-12,,Varon,34.0,2019,S1H1
299,LC-2019-0023860,1,2019-01-12,,Varon,34.0,2019,S1H1
300,LC-2019-0023868,1,2019-01-12,,Varon,33.0,2019,S1H1
301,LC-2019-0023906,1,2019-01-12,,Mujer,39.0,2019,S1H1
302,LC-2019-0023906,1,2019-01-12,,Varon,39.0,2019,S1H1
303,LC-2019-0023906,1,2019-01-12,,Mujer,,2019,S1H1
304,LC-2019-0023906,1,2019-01-12,,Varon,27.0,2019,S1H1
305,LC-2019-0023906,1,2019-01-12,,Varon,31.0,2019,S1H1
306,LC-2019-0024132,1,2019-01-12,,Varon,,2019,S1H1
307,LC-2019-0024257,1,2019-01-12,,Mujer,70.0,2019,S1H1
308,LC-2019-0024265,1,2019-01-12,,Mujer,32.0,2019,S1H1
309,LC-2019-0024269,1,2019-01-12,,Varon,25.0,2019,S1H1
310,LC-2019-0024408,1,2019-01-12,,Varon,27.0,2019,S1H1
311,LC-2019-0024465,1,2019-01-12,,Varon,47.0,2019,S1H1
312,LC-2019-0024488,1,2019-01-12,,Varon,50.0,2019,S1H1
313,LC-2019-0024600,1,2019-01-12,,Mujer,35.0,2019,S1H1
314,LC-2019-0024719,1,2019-01-12,,Varon,25.0,2019,S1H1
315,LC-2019-0024752,1,2019-01-12,,Varon,54.0,2019,S1H1
316,LC-2019-0024755,1,2019-01-12,,Varon,34.0,2019,S1H1
317,LC-2019-0024755,1,2019-01-12,,Mujer,34.0,2019,S1H1
318,LC-2019-0024778,1,2019-01-12,,Mujer,38.0,2019,S1H1
319,LC-2019-0025473,1,2019-01-12,,Varon,75.0,2019,S1H1
320,LC-2019-0033162,1,2019-01-12,,Mujer,58.0,2019,S1H1
321,LC-2019-0267484,1,2019-01-12,,Varon,31.0,2019,S1H1
322,LC-2019-0757409,1,2019-01-12,,varon,59.0,2019,S1H1
323,LC-2019-0024930,1,2019-01-13,,Varon,73.0,2019,S1H1
324,LC-2019-0025033,1,2019-01-13,,Mujer,41.0,2019,S1H1
325,LC-2019-0025067,1,2019-01-13,,Varon,31.0,2019,S1H1
326,LC-2019-0025088,1,2019-01-13,,Varon,42.0,2019,S1H1
327,LC-2019-0025109,1,2019-01-13,,Varon,45.0,2019,S1H1
328,LC-2019-0025109,1,2019-01-13,,Mujer,45.0,2019,S1H1
329,LC-2019-0025134,1,2019-01-13,,Mujer,33.0,2019,S1H1
330,LC-2019-0025154,1,2019-01-13,,Mujer,28.0,2019,S1H1
331,LC-2019-0025411,1,2019-01-13,,Mujer,33.0,2019,S1H1
332,LC-2019-0025411,1,2019-01-13,,Varon,33.0,2019,S1H1
333,LC-2019-0025411,1,2019-01-13,,Varon,,2019,S1H1
334,LC-2019-0642028,10,2019-10-14,,Varon,20.0,2019,S1H2
335,LC-2019-0025428,1,2019-01-13,,Mujer,41.0,2019,S1H1
336,LC-2019-0025428,1,2019-01-13,,Mujer,41.0,2019,S1H1
337,LC-2019-0025548,1,2019-01-13,,Varon,21.0,2019,S1H1
338,LC-2019-0025548,1,2019-01-13,,Varon,21.0,2019,S1H1
339,LC-2019-0378357,6,2019-06-18,,Varon,37.0,2019,S1H1
340,LC-2019-0025730,1,2019-01-13,,Varon,64.0,2019,S1H1
341,LC-2019-0025730,1,2019-01-13,,Varon,64.0,2019,S1H1
342,LC-2019-0052617,1,2019-01-13,,Varon,36.0,2019,S1H1
343,LC-2019-0052617,1,2019-01-13,,Mujer,36.0,2019,S1H1
344,LC-2019-0025021,1,2019-01-13,,varon,74.0,2019,S1H1
345,LC-2019-0025831,1,2019-01-14,,Varon,21.0,2019,S1H1
346,LC-2019-0025831,1,2019-01-14,,Mujer,21.0,2019,S1H1
347,LC-2019-0025841,1,2019-01-14,,Mujer,48.0,2019,S1H1
348,LC-2019-0025841,1,2019-01-14,,Mujer,48.0,2019,S1H1
349,LC-2019-0026116,1,2019-01-14,,Varon,,2019,S1H1
350,LC-2019-0026619,1,2019-01-14,,Varon,29.0,2019,S1H1
351,LC-2019-0026635,1,2019-01-14,,Mujer,20.0,2019,S1H1
352,LC-2019-0026635,1,2019-01-14,,Varon,20.0,2019,S1H1
353,LC-2019-0027065,1,2019-01-14,,Varon,32.0,2019,S1H1
354,LC-2019-0027083,1,2019-01-14,,Varon,40.0,2019,S1H1
355,LC-2019-0027156,1,2019-01-14,,Varon,40.0,2019,S1H1
356,LC-2019-0027204,1,2019-01-14,,Mujer,,2019,S1H1
357,LC-2019-0027208,1,2019-01-14,,Varon,,2019,S1H1
358,LC-2019-0027290,1,2019-01-14,,Varon,34.0,2019,S1H1
359,LC-2019-0027336,1,2019-01-14,,Varon,60.0,2019,S1H1
360,LC-2019-0027551,1,2019-01-14,,,,2019,S1H1
361,LC-2019-0027620,1,2019-01-14,,Mujer,,2019,S1H1
362,LC-2019-0027679,1,2019-01-14,,Mujer,,2019,S1H1
363,LC-2019-0027748,1,2019-01-14,,Varon,31.0,2019,S1H1
364,LC-2019-0027769,1,2019-01-14,,Mujer,25.0,2019,S1H1
365,LC-2019-0027969,1,2019-01-14,,Varon,,2019,S1H1
366,LC-2019-0028124,1,2019-01-14,,Mujer,,2019,S1H1
367,LC-2019-0028203,1,2019-01-14,,Varon,29.0,2019,S1H1
368,LC-2019-0028228,1,2019-01-14,,Varon,41.0,2019,S1H1
369,LC-2019-0028228,1,2019-01-14,,Varon,41.0,2019,S1H1
370,LC-2019-0028384,1,2019-01-14,,Varon,25.0,2019,S1H1
371,LC-2019-0028499,1,2019-01-14,,Varon,33.0,2019,S1H1
372,LC-2019-0028597,1,2019-01-14,,Varon,27.0,2019,S1H1
373,LC-2019-0028635,1,2019-01-14,,,,2019,S1H1
374,LC-2019-0028641,1,2019-01-14,,Varon,33.0,2019,S1H1
375,LC-2019-0028794,1,2019-01-14,,Varon,30.0,2019,S1H1
376,LC-2019-0030752,1,2019-01-14,,Mujer,60.0,2019,S1H1
377,LC-2019-0033421,1,2019-01-14,,Varon,28.0,2019,S1H1
378,LC-2019-0028657,1,2019-01-15,,Mujer,59.0,2019,S1H1
379,LC-2019-0028657,1,2019-01-15,,Varon,59.0,2019,S1H1
380,LC-2019-0028657,1,2019-01-15,,Varon,32.0,2019,S1H1
381,LC-2019-0028702,1,2019-01-15,,Varon,18.0,2019,S1H1
382,LC-2019-0028702,1,2019-01-15,,Varon,18.0,2019,S1H1
383,LC-2019-0028731,1,2019-01-15,,Mujer,32.0,2019,S1H1
384,LC-2019-0304750,5,2019-05-15,,Varon,58.0,2019,S1H1
385,LC-2019-0028731,1,2019-01-15,,Mujer,7.0,2019,S1H1
386,LC-2019-0304750,5,2019-05-15,,Varon,58.0,2019,S1H1
387,LC-2019-0028796,1,2019-01-15,,Varon,40.0,2019,S1H1
388,LC-2019-0029010,1,2019-01-15,,Varon,40.0,2019,S1H1
389,LC-2019-0029065,1,2019-01-15,,Mujer,,2019,S1H1
390,LC-2019-0029065,1,2019-01-15,,Mujer,,2019,S1H1
391,LC-2019-0193078,3,2019-03-28,,Mujer,62.0,2019,S1H1
392,LC-2019-0029336,1,2019-01-15,,Varon,67.0,2019,S1H1
393,LC-2019-0029346,1,2019-01-15,,Varon,44.0,2019,S1H1
394,LC-2019-0029347,1,2019-01-15,,Varon,62.0,2019,S1H1
395,LC-2019-0029367,1,2019-01-15,,,,2019,S1H1
396,LC-2019-0029566,1,2019-01-15,,Varon,32.0,2019,S1H1
397,LC-2019-0030128,1,2019-01-15,,Mujer,22.0,2019,S1H1
398,LC-2019-0030272,1,2019-01-15,,Mujer,57.0,2019,S1H1
399,LC-2019-0030300,1,2019-01-15,,,,2019,S1H1
400,LC-2019-0030352,1,2019-01-15,,Varon,50.0,2019,S1H1
401,LC-2019-0221536,4,2019-04-09,,Mujer,,2019,S1H1
402,LC-2019-0030566,1,2019-01-15,,Varon,63.0,2019,S1H1
403,LC-2019-0030574,1,2019-01-15,,Mujer,,2019,S1H1
404,LC-2019-0030658,1,2019-01-15,,Mujer,33.0,2019,S1H1
405,LC-2019-0030786,1,2019-01-15,,Mujer,29.0,2019,S1H1
406,LC-2019-0030792,1,2019-01-15,,Varon,27.0,2019,S1H1
407,LC-2019-0030793,1,2019-01-15,,Varon,,2019,S1H1
408,LC-2019-0030858,1,2019-01-15,,,,2019,S1H1
409,LC-2019-0028731,1,2019-01-15,,Mujer,32.0,2019,S1H1
410,LC-2019-0035369,1,2019-01-15,,Varon,40.0,2019,S1H1
411,LC-2019-0031071,1,2019-01-16,,Varon,41.0,2019,S1H1
412,LC-2019-0031424,1,2019-01-16,,Varon,26.0,2019,S1H1
413,LC-2019-0031634,1,2019-01-16,,Varon,39.0,2019,S1H1
414,LC-2019-0031641,1,2019-01-16,,Varon,,2019,S1H1
415,LC-2019-0032487,1,2019-01-16,,Mujer,40.0,2019,S1H1
416,LC-2019-0032487,1,2019-01-16,,Mujer,40.0,2019,S1H1
417,LC-2019-0032605,1,2019-01-16,,Varon,42.0,2019,S1H1
418,LC-2019-0032607,1,2019-01-16,,Varon,51.0,2019,S1H1
419,LC-2019-0032657,1,2019-01-16,,Varon,27.0,2019,S1H1
420,LC-2019-0032657,1,2019-01-16,,Varon,27.0,2019,S1H1
421,LC-2019-0032834,1,2019-01-16,,Varon,34.0,2019,S1H1
422,LC-2019-0032903,1,2019-01-16,,Varon,26.0,2019,S1H1
423,LC-2019-0033174,1,2019-01-16,,Varon,23.0,2019,S1H1
424,LC-2019-0033180,1,2019-01-16,,Mujer,23.0,2019,S1H1
425,LC-2019-0033263,1,2019-01-16,,Varon,34.0,2019,S1H1
426,LC-2019-0033333,1,2019-01-16,,Varon,35.0,2019,S1H1
427,LC-2019-0033368,1,2019-01-16,,Mujer,,2019,S1H1
428,LC-2019-0033399,1,2019-01-16,,Mujer,,2019,S1H1
429,LC-2019-0033412,1,2019-01-16,,Mujer,66.0,2019,S1H1
430,LC-2019-0033440,1,2019-01-16,,Mujer,6.0,2019,S1H1
431,LC-2019-0033459,1,2019-01-16,,Varon,45.0,2019,S1H1
432,LC-2019-0033489,1,2019-01-16,,Varon,22.0,2019,S1H1
433,LC-2019-0033593,1,2019-01-16,,Varon,24.0,2019,S1H1
434,LC-2019-0037717,1,2019-01-16,,Mujer,29.0,2019,S1H1
435,LC-2019-0043540,1,2019-01-16,,Mujer,,2019,S1H1
436,LC-2019-0033646,1,2019-01-17,,Mujer,,2019,S1H1
437,LC-2019-0033821,1,2019-01-17,,Mujer,,2019,S1H1
438,LC-2019-0033845,1,2019-01-17,,Varon,28.0,2019,S1H1
439,LC-2019-0034229,1,2019-01-17,,Varon,,2019,S1H1
440,LC-2019-0034229,1,2019-01-17,,Varon,,2019,S1H1
441,LC-2019-0034229,1,2019-01-17,,Varon,,2019,S1H1
442,LC-2019-0034229,1,2019-01-17,,Varon,,2019,S1H1
443,LC-2019-0034601,1,2019-01-17,,Varon,66.0,2019,S1H1
444,LC-2019-0034601,1,2019-01-17,,Varon,66.0,2019,S1H1
445,LC-2019-0034710,1,2019-01-17,,Mujer,29.0,2019,S1H1
446,LC-2019-0034889,1,2019-01-17,,Varon,80.0,2019,S1H1
447,LC-2019-0034914,1,2019-01-17,,,,2019,S1H1
448,LC-2019-0034915,1,2019-01-17,,Varon,33.0,2019,S1H1
449,LC-2019-0034987,1,2019-01-17,,Varon,48.0,2019,S1H1
450,LC-2019-0035011,1,2019-01-17,,Mujer,24.0,2019,S1H1
451,LC-2019-0035269,1,2019-01-17,,Mujer,43.0,2019,S1H1
452,LC-2019-0035598,1,2019-01-17,,Varon,23.0,2019,S1H1
453,LC-2019-0035702,1,2019-01-17,,Varon,45.0,2019,S1H1
454,LC-2019-0035843,1,2019-01-17,,Mujer,43.0,2019,S1H1
455,LC-2019-0035861,1,2019-01-17,,Varon,28.0,2019,S1H1
456,LC-2019-0035884,1,2019-01-17,,Mujer,65.0,2019,S1H1
457,LC-2019-0035947,1,2019-01-17,,Varon,39.0,2019,S1H1
458,LC-2019-0036035,1,2019-01-17,,Mujer,27.0,2019,S1H1
459,LC-2019-0036051,1,2019-01-17,,Mujer,31.0,2019,S1H1
460,LC-2019-0036157,1,2019-01-17,,Varon,32.0,2019,S1H1
461,LC-2019-0036172,1,2019-01-17,,Mujer,23.0,2019,S1H1
462,LC-2019-0036233,1,2019-01-17,,Mujer,,2019,S1H1
463,LC-2019-0036257,1,2019-01-17,,Mujer,,2019,S1H1
464,LC-2019-0045960,1,2019-01-17,,Mujer,66.0,2019,S1H1
465,LC-2019-0033624,1,2019-01-17,,varon,26.0,2019,S1H1
466,LC-2019-0036239,1,2019-01-18,,Varon,27.0,2019,S1H1
467,LC-2019-0036324,1,2019-01-18,,Varon,21.0,2019,S1H1
468,LC-2019-0036508,1,2019-01-18,,Varon,32.0,2019,S1H1
469,LC-2019-0036547,1,2019-01-18,,Varon,,2019,S1H1
470,LC-2019-0036547,1,2019-01-18,,Varon,,2019,S1H1
471,LC-2019-0036762,1,2019-01-18,,Mujer,25.0,2019,S1H1
472,LC-2019-0037490,1,2019-01-18,,Varon,41.0,2019,S1H1
473,LC-2019-0037547,1,2019-01-18,,Mujer,41.0,2019,S1H1
474,LC-2019-0037563,1,2019-01-18,,Mujer,71.0,2019,S1H1
475,LC-2019-0037776,1,2019-01-18,,Varon,31.0,2019,S1H1
476,LC-2019-0037791,1,2019-01-18,,Mujer,67.0,2019,S1H1
477,LC-2019-0037893,1,2019-01-18,,Mujer,24.0,2019,S1H1
478,LC-2019-0037893,1,2019-01-18,,Mujer,24.0,2019,S1H1
479,LC-2019-0037893,1,2019-01-18,,Mujer,1.0,2019,S1H1
480,LC-2019-0037898,1,2019-01-18,,Varon,52.0,2019,S1H1
481,LC-2019-0037918,1,2019-01-18,,Varon,,2019,S1H1
482,LC-2019-0037939,1,2019-01-18,,,,2019,S1H1
483,LC-2019-0037956,1,2019-01-18,,Varon,37.0,2019,S1H1
484,LC-2019-0037956,1,2019-01-18,,Varon,37.0,2019,S1H1
485,LC-2019-0037998,1,2019-01-18,,Varon,24.0,2019,S1H1
486,LC-2019-0038196,1,2019-01-18,,,,2019,S1H1
487,LC-2019-0038545,1,2019-01-18,,Varon,33.0,2019,S1H1
488,LC-2019-0038664,1,2019-01-18,,Varon,70.0,2019,S1H1
489,LC-2019-0038880,1,2019-01-18,,Mujer,38.0,2019,S1H1
